,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expirationDate,snapshotDate,latestStockPrice,optionType,ticker
16,IP250502C00055000,2025-04-22 19:49:42+00:00,55.0,0.04,0.0,0.05,0.0,0.0,6.0,53,0.6796907031250001,False,REGULAR,USD,2025-05-02,2025-04-28,47.47999954223633,CALL,IP
17,IP250502C00056000,2025-04-24 17:06:55+00:00,56.0,0.48,0.0,0.75,0.0,0.0,10.0,17,1.29297228515625,False,REGULAR,USD,2025-05-02,2025-04-28,47.47999954223633,CALL,IP
19,IP250502C00058000,2025-04-01 19:15:31+00:00,58.0,0.65,0.0,0.75,0.0,0.0,1.0,42,1.478518232421875,False,REGULAR,USD,2025-05-02,2025-04-28,47.47999954223633,CALL,IP
20,IP250502C00059000,2025-04-23 19:05:49+00:00,59.0,0.01,0.0,0.75,0.0,0.0,227.0,228,1.5683615332031249,False,REGULAR,USD,2025-05-02,2025-04-28,47.47999954223633,CALL,IP
21,IP250502C00060000,2025-03-31 19:40:39+00:00,60.0,0.05,0.0,0.05,0.0,0.0,3.0,37,1.000005,False,REGULAR,USD,2025-05-02,2025-04-28,47.47999954223633,CALL,IP
22,IP250502C00061000,2025-04-02 17:06:26+00:00,61.0,0.3,0.0,0.75,0.0,0.0,,1,1.736329443359375,False,REGULAR,USD,2025-05-02,2025-04-28,47.47999954223633,CALL,IP
23,IP250502C00063000,2025-04-02 17:06:26+00:00,63.0,0.1,0.0,0.75,0.0,0.0,,1,1.89453177734375,False,REGULAR,USD,2025-05-02,2025-04-28,47.47999954223633,CALL,IP
24,IP250502P00031500,2025-04-25 17:07:46+00:00,31.5,0.02,0.0,0.75,0.0,0.0,1.0,1,2.7343781640625,False,REGULAR,USD,2025-05-02,2025-04-28,47.47999954223633,PUT,IP
25,IP250502P00033000,2025-04-22 17:22:57+00:00,33.0,0.05,0.0,0.75,0.0,0.0,,6,2.4824256689453126,False,REGULAR,USD,2025-05-02,2025-04-28,47.47999954223633,PUT,IP
26,IP250502P00033500,2025-04-22 19:51:09+00:00,33.5,0.05,0.0,0.75,0.0,0.0,,8,2.3984415039062497,False,REGULAR,USD,2025-05-02,2025-04-28,47.47999954223633,PUT,IP
27,IP250502P00034000,2025-04-22 19:53:43+00:00,34.0,0.06,0.0,0.75,0.0,0.0,,30,2.318363579101562,False,REGULAR,USD,2025-05-02,2025-04-28,47.47999954223633,PUT,IP
28,IP250502P00035000,2025-04-07 15:42:11+00:00,35.0,0.4,0.0,0.75,0.0,0.0,,15,2.1582077294921875,False,REGULAR,USD,2025-05-02,2025-04-28,47.47999954223633,PUT,IP
29,IP250502P00037000,2025-04-15 17:24:19+00:00,37.0,0.15,0.0,0.75,0.0,0.0,,9,1.8457038964843748,False,REGULAR,USD,2025-05-02,2025-04-28,47.47999954223633,PUT,IP
30,IP250502P00040000,2025-04-28 16:38:59+00:00,40.0,0.1,0.0,0.25,-0.07,-41.17647,1.0,34,1.0546922265625,False,REGULAR,USD,2025-05-02,2025-04-28,47.47999954223633,PUT,IP
31,IP250502P00041000,2025-04-21 17:15:51+00:00,41.0,0.53,0.05,0.15,0.0,0.0,2.0,3,0.8867198828124999,False,REGULAR,USD,2025-05-02,2025-04-28,47.47999954223633,PUT,IP
32,IP250502P00042000,2025-04-09 18:53:22+00:00,42.0,0.62,0.1,0.2,0.0,0.0,,5,0.8457046679687499,False,REGULAR,USD,2025-05-02,2025-04-28,47.47999954223633,PUT,IP
33,IP250502P00042500,2025-04-24 14:57:15+00:00,42.5,0.17,0.15,0.25,-0.2,-54.054054,7.0,1,0.8457046679687499,False,REGULAR,USD,2025-05-02,2025-04-28,47.47999954223633,PUT,IP
34,IP250502P00043000,2025-04-22 15:01:17+00:00,43.0,0.56,0.2,0.4,0.0,0.0,5.0,61,0.8808605664062499,False,REGULAR,USD,2025-05-02,2025-04-28,47.47999954223633,PUT,IP
35,IP250502P00043500,2025-04-28 17:11:05+00:00,43.5,0.35,0.25,0.6,-0.25000003,-41.66667,2.0,6,0.914063359375,False,REGULAR,USD,2025-05-02,2025-04-28,47.47999954223633,PUT,IP
36,IP250502P00044000,2025-04-28 19:35:02+00:00,44.0,0.4,0.3,0.4,-0.29999998,-42.85714,6.0,20,0.7773459765625,False,REGULAR,USD,2025-05-02,2025-04-28,47.47999954223633,PUT,IP
37,IP250502P00044500,2025-04-28 18:26:51+00:00,44.5,0.5,0.4,0.5,-0.39999998,-44.444443,9.0,4,0.7753928710937501,False,REGULAR,USD,2025-05-02,2025-04-28,47.47999954223633,PUT,IP
38,IP250502P00045000,2025-04-24 17:46:45+00:00,45.0,0.6,0.5,0.6,-0.049999952,-7.692301,1.0,9,0.7607445800781252,False,REGULAR,USD,2025-05-02,2025-04-28,47.47999954223633,PUT,IP
39,IP250502P00045500,2025-04-28 18:00:31+00:00,45.5,0.75,0.6,1.15,-0.6,-44.444447,3.0,2,0.867188828125,False,REGULAR,USD,2025-05-02,2025-04-28,47.47999954223633,PUT,IP
40,IP250502P00046000,2025-04-28 17:26:50+00:00,46.0,0.95,0.75,0.9,-0.95,-50.0,8.0,9,0.7412135253906249,False,REGULAR,USD,2025-05-02,2025-04-28,47.47999954223633,PUT,IP
59,IP250509C00048000,2025-04-21 14:31:50+00:00,48.0,0.88,1.3,1.45,0.0,0.0,,1,0.5136767382812499,False,REGULAR,USD,2025-05-09,2025-04-28,47.47999954223633,CALL,IP
61,IP250509C00049000,2025-04-22 17:49:46+00:00,49.0,0.75,0.9,1.0,0.0,0.0,,7,0.49414568359375005,False,REGULAR,USD,2025-05-09,2025-04-28,47.47999954223633,CALL,IP
62,IP250509C00050000,2025-04-24 18:38:38+00:00,50.0,0.9,0.55,0.75,0.0,0.0,3.0,16,0.5112353564453125,False,REGULAR,USD,2025-05-09,2025-04-28,47.47999954223633,CALL,IP
63,IP250509C00051000,2025-04-25 15:37:16+00:00,51.0,0.25,0.35,0.45,0.0,0.0,1.0,5,0.48242705078125003,False,REGULAR,USD,2025-05-09,2025-04-28,47.47999954223633,CALL,IP
64,IP250509C00052000,2025-04-16 15:44:07+00:00,52.0,0.48,0.15,0.45,0.0,0.0,1.0,1,0.5581098876953126,False,REGULAR,USD,2025-05-09,2025-04-28,47.47999954223633,CALL,IP
65,IP250509C00053000,2025-04-24 19:46:34+00:00,53.0,0.35,0.0,0.85,0.0,0.0,1.0,1,0.6171913281250001,False,REGULAR,USD,2025-05-09,2025-04-28,47.47999954223633,CALL,IP
66,IP250509C00054000,2025-04-17 18:50:04+00:00,54.0,0.13,0.0,0.4,0.0,0.0,6.0,7,0.5507857421875001,False,REGULAR,USD,2025-05-09,2025-04-28,47.47999954223633,CALL,IP
67,IP250509C00055000,2025-04-22 19:50:35+00:00,55.0,0.05,0.0,0.55,0.0,0.0,20.0,20,0.659183095703125,False,REGULAR,USD,2025-05-09,2025-04-28,47.47999954223633,CALL,IP
68,IP250509C00056000,2025-04-07 14:16:59+00:00,56.0,0.61,0.0,1.2,0.0,0.0,3.0,9,0.8994150683593749,False,REGULAR,USD,2025-05-09,2025-04-28,47.47999954223633,CALL,IP
70,IP250509P00030000,2025-04-09 16:16:20+00:00,30.0,0.35,0.0,1.2,0.0,0.0,,33,2.0332080419921876,False,REGULAR,USD,2025-05-09,2025-04-28,47.47999954223633,PUT,IP
71,IP250509P00039000,2025-04-22 19:23:56+00:00,39.0,0.33,0.0,1.35,0.0,0.0,1.0,1,1.1171919140625,False,REGULAR,USD,2025-05-09,2025-04-28,47.47999954223633,PUT,IP
72,IP250509P00040000,2025-04-14 14:14:11+00:00,40.0,0.55,0.0,0.7,0.0,0.0,1.0,1,0.8242205078124999,False,REGULAR,USD,2025-05-09,2025-04-28,47.47999954223633,PUT,IP
73,IP250509P00041000,2025-04-22 19:24:08+00:00,41.0,0.34,0.0,0.4,0.0,0.0,2.0,2,0.6289099609375001,False,REGULAR,USD,2025-05-09,2025-04-28,47.47999954223633,PUT,IP
74,IP250509P00042000,2025-04-28 15:21:34+00:00,42.0,0.25,0.2,0.35,-0.55,-68.75,1.0,1,0.6015664843750002,False,REGULAR,USD,2025-05-09,2025-04-28,47.47999954223633,PUT,IP
75,IP250509P00043000,2025-04-28 15:06:01+00:00,43.0,0.34,0.3,0.45,-0.099999994,-22.72727,1.0,2,0.5722699023437501,False,REGULAR,USD,2025-05-09,2025-04-28,47.47999954223633,PUT,IP
76,IP250509P00044000,2025-04-24 19:45:29+00:00,44.0,0.6,0.45,1.55,0.0,0.0,,1,0.7392604199218749,False,REGULAR,USD,2025-05-09,2025-04-28,47.47999954223633,PUT,IP
24,MDB250502C00192500,2025-04-28 19:49:56+00:00,192.5,0.82,0.63,0.95,-0.32,-28.070175,23.0,124,0.7675804492187501,False,REGULAR,USD,2025-05-02,2025-04-28,174.50999450683594,CALL,MDB
25,MDB250502C00195000,2025-04-28 19:23:09+00:00,195.0,0.71,0.59,0.73,-0.21000004,-22.82609,65.0,157,0.7983418603515625,False,REGULAR,USD,2025-05-02,2025-04-28,174.50999450683594,CALL,MDB
26,MDB250502C00200000,2025-04-28 19:54:00+00:00,200.0,0.43,0.35,0.48,-0.19,-30.64516,302.0,414,0.8339860351562498,False,REGULAR,USD,2025-05-02,2025-04-28,174.50999450683594,CALL,MDB
27,MDB250502C00205000,2025-04-28 19:18:03+00:00,205.0,0.26,0.21,0.27,-0.15,-36.58537,322.0,193,0.8535170898437501,False,REGULAR,USD,2025-05-02,2025-04-28,174.50999450683594,CALL,MDB
28,MDB250502C00210000,2025-04-28 19:09:31+00:00,210.0,0.18,0.12,0.38,-0.25,-58.139534,144.0,17,0.96289099609375,False,REGULAR,USD,2025-05-02,2025-04-28,174.50999450683594,CALL,MDB
29,MDB250502C00215000,2025-04-28 14:03:03+00:00,215.0,0.09,0.09,0.14,-0.26,-74.28571,2.0,15,0.937500625,False,REGULAR,USD,2025-05-02,2025-04-28,174.50999450683594,CALL,MDB
30,MDB250502C00220000,2025-04-28 19:22:43+00:00,220.0,0.09,0.05,0.1,-0.11,-55.0,57.0,147,0.96679720703125,False,REGULAR,USD,2025-05-02,2025-04-28,174.50999450683594,CALL,MDB
31,MDB250502C00225000,2025-04-21 15:01:46+00:00,225.0,0.05,0.02,0.86,0.0,0.0,1.0,1,1.3730500097656249,False,REGULAR,USD,2025-05-02,2025-04-28,174.50999450683594,CALL,MDB
32,MDB250502C00230000,2025-04-21 15:01:10+00:00,230.0,0.05,0.0,0.82,0.0,0.0,5.0,17,1.4482449462890625,False,REGULAR,USD,2025-05-02,2025-04-28,174.50999450683594,CALL,MDB
33,MDB250502C00235000,2025-04-21 17:49:02+00:00,235.0,0.05,0.0,0.71,0.0,0.0,1.0,2,1.5000025,False,REGULAR,USD,2025-05-02,2025-04-28,174.50999450683594,CALL,MDB
34,MDB250502C00240000,2025-04-23 18:18:40+00:00,240.0,0.12,0.0,0.58,0.0,0.0,,1,1.5332054589843749,False,REGULAR,USD,2025-05-02,2025-04-28,174.50999450683594,CALL,MDB
35,MDB250502C00245000,2025-04-21 16:23:33+00:00,245.0,0.27,0.0,0.52,0.0,0.0,1.0,2,1.5878926855468747,False,REGULAR,USD,2025-05-02,2025-04-28,174.50999450683594,CALL,MDB
36,MDB250502C00250000,2025-04-28 13:48:05+00:00,250.0,0.01,0.0,0.04,-0.049999997,-83.333336,1024.0,331,1.21875390625,False,REGULAR,USD,2025-05-02,2025-04-28,174.50999450683594,CALL,MDB
37,MDB250502C00255000,2025-04-25 19:58:13+00:00,255.0,0.01,0.0,0.53,0.0,0.0,1.0,7,1.7441419042968749,False,REGULAR,USD,2025-05-02,2025-04-28,174.50999450683594,CALL,MDB
38,MDB250502C00260000,2025-04-21 16:23:33+00:00,260.0,0.25,0.0,0.52,0.0,0.0,1.0,2,1.8125009374999999,False,REGULAR,USD,2025-05-02,2025-04-28,174.50999450683594,CALL,MDB
39,MDB250502C00280000,2025-04-17 17:48:48+00:00,280.0,0.01,0.0,0.4,0.0,0.0,2.0,2,2.0117237207031247,False,REGULAR,USD,2025-05-02,2025-04-28,174.50999450683594,CALL,MDB
40,MDB250502P00085000,2025-04-25 17:22:09+00:00,85.0,0.02,0.0,0.35,0.0,0.0,30.0,30,3.0820335449218748,False,REGULAR,USD,2025-05-02,2025-04-28,174.50999450683594,PUT,MDB
41,MDB250502P00095000,2025-03-19 17:43:42+00:00,95.0,0.01,0.0,3.0,0.0,0.0,,18,3.8681643920898434,False,REGULAR,USD,2025-05-02,2025-04-28,174.50999450683594,PUT,MDB
42,MDB250502P00100000,2025-03-19 17:43:31+00:00,100.0,0.02,0.0,4.4,0.0,0.0,,1,3.9423829565429687,False,REGULAR,USD,2025-05-02,2025-04-28,174.50999450683594,PUT,MDB
43,MDB250502P00110000,2025-04-25 14:07:24+00:00,110.0,0.1,0.0,0.06,0.0,0.0,1.0,19,1.6640641796875002,False,REGULAR,USD,2025-05-02,2025-04-28,174.50999450683594,PUT,MDB
44,MDB250502P00115000,2025-04-22 14:41:45+00:00,115.0,0.4,0.0,0.2,0.0,0.0,10.0,52,1.74609501953125,False,REGULAR,USD,2025-05-02,2025-04-28,174.50999450683594,PUT,MDB
45,MDB250502P00119000,2025-04-24 14:32:18+00:00,119.0,0.1,0.0,1.63,0.0,0.0,,5,2.2968792578125,False,REGULAR,USD,2025-05-02,2025-04-28,174.50999450683594,PUT,MDB
46,MDB250502P00120000,2025-04-25 19:28:21+00:00,120.0,0.05,0.0,0.07,0.0,0.0,25.0,47,1.3984405078125,False,REGULAR,USD,2025-05-02,2025-04-28,174.50999450683594,PUT,MDB
47,MDB250502P00125000,2025-04-28 19:47:09+00:00,125.0,0.05,0.01,0.05,-0.5,-90.90909,122.0,38,1.2343788281249999,False,REGULAR,USD,2025-05-02,2025-04-28,174.50999450683594,PUT,MDB
48,MDB250502P00127000,2025-04-24 18:48:37+00:00,127.0,0.15,0.01,1.7,0.0,0.0,,13,1.9902344238281249,False,REGULAR,USD,2025-05-02,2025-04-28,174.50999450683594,PUT,MDB
49,MDB250502P00128000,2025-04-25 14:12:30+00:00,128.0,0.15,0.02,0.1,0.0,0.0,8.0,18,1.25390998046875,False,REGULAR,USD,2025-05-02,2025-04-28,174.50999450683594,PUT,MDB
50,MDB250502P00129000,2025-04-24 18:43:18+00:00,129.0,0.18,0.0,1.7,0.0,0.0,,16,1.9082035839843752,False,REGULAR,USD,2025-05-02,2025-04-28,174.50999450683594,PUT,MDB
51,MDB250502P00130000,2025-04-28 19:51:17+00:00,130.0,0.07,0.03,0.4,-0.080000006,-53.333336,3.0,39,1.4375028125,False,REGULAR,USD,2025-05-02,2025-04-28,174.50999450683594,PUT,MDB
52,MDB250502P00131000,2025-04-24 18:40:38+00:00,131.0,0.21,0.01,1.7,0.0,0.0,,6,1.8310555322265623,False,REGULAR,USD,2025-05-02,2025-04-28,174.50999450683594,PUT,MDB
53,MDB250502P00132000,2025-04-24 18:39:16+00:00,132.0,0.24,0.03,1.85,0.0,0.0,,18,1.8320320898437497,False,REGULAR,USD,2025-05-02,2025-04-28,174.50999450683594,PUT,MDB
54,MDB250502P00133000,2025-04-24 18:37:40+00:00,133.0,0.34,0.03,1.36,0.0,0.0,,13,1.673829755859375,False,REGULAR,USD,2025-05-02,2025-04-28,174.50999450683594,PUT,MDB
55,MDB250502P00134000,2025-04-24 19:17:32+00:00,134.0,0.26,0.03,1.7,0.0,0.0,,4,1.71875140625,False,REGULAR,USD,2025-05-02,2025-04-28,174.50999450683594,PUT,MDB
56,MDB250502P00135000,2025-04-25 19:28:07+00:00,135.0,0.2,0.01,0.4,0.0,0.0,7.0,22,1.2675817871093749,False,REGULAR,USD,2025-05-02,2025-04-28,174.50999450683594,PUT,MDB
57,MDB250502P00136000,2025-04-23 13:59:26+00:00,136.0,0.73,0.01,1.85,0.0,0.0,,3,1.669923525390625,False,REGULAR,USD,2025-05-02,2025-04-28,174.50999450683594,PUT,MDB
58,MDB250502P00137000,2025-04-25 15:53:35+00:00,137.0,0.41,0.02,1.85,0.0,0.0,1.0,1,1.6337908935546874,False,REGULAR,USD,2025-05-02,2025-04-28,174.50999450683594,PUT,MDB
59,MDB250502P00138000,2025-04-28 14:43:31+00:00,138.0,0.12,0.02,1.14,-2.5200002,-95.454544,1.0,2,1.4296903515625,False,REGULAR,USD,2025-05-02,2025-04-28,174.50999450683594,PUT,MDB
60,MDB250502P00139000,2025-04-25 15:07:23+00:00,139.0,0.4,0.02,3.8,0.0,0.0,2.0,13,1.890625546875,False,REGULAR,USD,2025-05-02,2025-04-28,174.50999450683594,PUT,MDB
61,MDB250502P00140000,2025-04-28 19:02:53+00:00,140.0,0.12,0.07,0.21,-0.19,-61.29032,186.0,160,1.0449266503906252,False,REGULAR,USD,2025-05-02,2025-04-28,174.50999450683594,PUT,MDB
62,MDB250502P00142000,2025-04-28 14:40:17+00:00,142.0,0.25,0.09,0.44,-0.08000001,-24.242426,1.0,2,1.0996138769531252,False,REGULAR,USD,2025-05-02,2025-04-28,174.50999450683594,PUT,MDB
63,MDB250502P00143000,2025-04-28 16:39:19+00:00,143.0,0.33,0.09,0.46,-0.00999999,-2.9411736,20.0,1,1.076176494140625,False,REGULAR,USD,2025-05-02,2025-04-28,174.50999450683594,PUT,MDB
64,MDB250502P00144000,2025-04-25 16:05:05+00:00,144.0,0.66,0.11,0.56,0.0,0.0,1.0,16,1.0849655126953124,False,REGULAR,USD,2025-05-02,2025-04-28,174.50999450683594,PUT,MDB
65,MDB250502P00145000,2025-04-28 15:20:26+00:00,145.0,0.3,0.02,0.5,-0.27999997,-48.275856,102.0,181,1.0029346728515625,False,REGULAR,USD,2025-05-02,2025-04-28,174.50999450683594,PUT,MDB
67,MDB250502P00147000,2025-04-28 13:47:10+00:00,147.0,0.35,0.11,0.71,-0.33,-48.52941,3.0,35,1.0302782861328126,False,REGULAR,USD,2025-05-02,2025-04-28,174.50999450683594,PUT,MDB
68,MDB250502P00148000,2025-04-28 18:59:10+00:00,148.0,0.39,0.03,0.82,-0.23000002,-37.09678,26.0,9,1.0048877880859375,False,REGULAR,USD,2025-05-02,2025-04-28,174.50999450683594,PUT,MDB
69,MDB250502P00149000,2025-04-28 19:00:23+00:00,149.0,0.4,0.36,0.47,-0.48,-54.545456,10.0,28,0.96679720703125,False,REGULAR,USD,2025-05-02,2025-04-28,174.50999450683594,PUT,MDB
70,MDB250502P00150000,2025-04-28 17:22:56+00:00,150.0,0.63,0.41,0.53,-0.26,-29.213484,13.0,122,0.9599613378906249,False,REGULAR,USD,2025-05-02,2025-04-28,174.50999450683594,PUT,MDB
71,MDB250502P00152500,2025-04-28 18:57:40+00:00,152.5,0.64,0.57,0.83,-0.46000004,-41.818184,118.0,405,0.9663089306640625,False,REGULAR,USD,2025-05-02,2025-04-28,174.50999450683594,PUT,MDB
72,MDB250502P00155000,2025-04-28 19:48:27+00:00,155.0,0.8,0.77,0.99,-0.52000004,-39.39394,505.0,733,0.9345709667968749,False,REGULAR,USD,2025-05-02,2025-04-28,174.50999450683594,PUT,MDB
73,MDB250502P00157500,2025-04-28 19:17:13+00:00,157.5,1.0,0.99,1.17,-0.67999995,-40.47619,38.0,44,0.8959971337890623,False,REGULAR,USD,2025-05-02,2025-04-28,174.50999450683594,PUT,MDB
119,MDB250509C00205000,2025-04-25 15:49:15+00:00,205.0,0.72,0.89,1.16,0.0,0.0,5.0,18,0.7063017651367188,False,REGULAR,USD,2025-05-09,2025-04-28,174.50999450683594,CALL,MDB
120,MDB250509C00210000,2025-04-28 19:06:37+00:00,210.0,0.78,0.55,0.86,0.07999998,11.428569,5.0,5,0.7138700488281251,False,REGULAR,USD,2025-05-09,2025-04-28,174.50999450683594,CALL,MDB
121,MDB250509C00215000,2025-04-22 17:06:23+00:00,215.0,0.54,0.39,0.65,0.44000003,440.00006,1.0,59,0.7329128271484374,False,REGULAR,USD,2025-05-09,2025-04-28,174.50999450683594,CALL,MDB
122,MDB250509C00220000,2025-04-28 18:48:24+00:00,220.0,0.42,0.23,2.75,0.109999985,35.483864,4.0,7,1.009770576171875,False,REGULAR,USD,2025-05-09,2025-04-28,174.50999450683594,CALL,MDB
123,MDB250509C00225000,2025-04-24 18:50:10+00:00,225.0,0.37,0.14,0.8,0.0,0.0,,12,0.8383805224609374,False,REGULAR,USD,2025-05-09,2025-04-28,174.50999450683594,CALL,MDB
124,MDB250509C00230000,2025-04-24 18:51:57+00:00,230.0,0.33,0.12,0.89,0.0,0.0,,8,0.9072274902343749,False,REGULAR,USD,2025-05-09,2025-04-28,174.50999450683594,CALL,MDB
125,MDB250509C00240000,2025-04-24 18:53:04+00:00,240.0,0.25,0.06,2.02,0.0,0.0,,0,1.1709025830078126,False,REGULAR,USD,2025-05-09,2025-04-28,174.50999450683594,CALL,MDB
126,MDB250509C00250000,2025-04-24 18:54:16+00:00,250.0,0.18,0.01,1.88,0.0,0.0,,11,1.2578162109375,False,REGULAR,USD,2025-05-09,2025-04-28,174.50999450683594,CALL,MDB
127,MDB250509C00265000,2025-04-24 16:55:03+00:00,265.0,0.1,0.0,0.05,0.0,0.0,7.0,19,0.85937640625,False,REGULAR,USD,2025-05-09,2025-04-28,174.50999450683594,CALL,MDB
128,MDB250509C00280000,2025-04-24 17:33:48+00:00,280.0,0.03,0.0,0.05,0.0,0.0,,2,0.9609378906249999,False,REGULAR,USD,2025-05-09,2025-04-28,174.50999450683594,CALL,MDB
129,MDB250509P00105000,2025-04-21 16:04:25+00:00,105.0,0.56,0.0,1.03,0.0,0.0,,15,1.611330068359375,False,REGULAR,USD,2025-05-09,2025-04-28,174.50999450683594,PUT,MDB
130,MDB250509P00110000,2025-04-21 13:55:39+00:00,110.0,0.81,0.01,0.89,0.0,0.0,1.0,3,1.4472683886718751,False,REGULAR,USD,2025-05-09,2025-04-28,174.50999450683594,PUT,MDB
131,MDB250509P00115000,2025-04-17 13:48:51+00:00,115.0,0.65,0.0,0.92,0.0,0.0,1.0,1,1.3310580322265622,False,REGULAR,USD,2025-05-09,2025-04-28,174.50999450683594,PUT,MDB
132,MDB250509P00120000,2025-04-28 16:01:18+00:00,120.0,0.18,0.03,0.54,-0.83,-82.178215,4.0,22,1.1171919140625,False,REGULAR,USD,2025-05-09,2025-04-28,174.50999450683594,PUT,MDB
133,MDB250509P00125000,2025-03-31 14:00:46+00:00,125.0,0.72,0.1,0.89,0.0,0.0,10.0,10,1.1162153564453123,False,REGULAR,USD,2025-05-09,2025-04-28,174.50999450683594,PUT,MDB
135,MDB250509P00135000,2025-04-25 14:06:45+00:00,135.0,0.79,0.09,0.98,0.0,0.0,113.0,168,0.91211025390625,False,REGULAR,USD,2025-05-09,2025-04-28,174.50999450683594,PUT,MDB
136,MDB250509P00140000,2025-04-28 18:50:02+00:00,140.0,0.75,0.62,0.81,-0.29999995,-28.571426,34.0,45,0.858399853515625,False,REGULAR,USD,2025-05-09,2025-04-28,174.50999450683594,PUT,MDB
8,SONY250502C00024500,2025-04-28 19:54:31+00:00,24.5,0.95,0.35,1.05,0.34999996,58.333324,3.0,91,0.5566450585937501,True,REGULAR,USD,2025-05-02,2025-04-28,25.280000686645508,CALL,SONY
9,SONY250502C00025000,2025-04-28 19:22:17+00:00,25.0,0.64,0.55,0.65,0.25,64.10257,331.0,150,0.47461462890625,True,REGULAR,USD,2025-05-02,2025-04-28,25.280000686645508,CALL,SONY
10,SONY250502C00026000,2025-04-28 19:59:53+00:00,26.0,0.21,0.2,0.25,0.03999999,23.529406,6920.0,47,0.500005,False,REGULAR,USD,2025-05-02,2025-04-28,25.280000686645508,CALL,SONY
11,SONY250502C00027000,2025-04-28 19:54:23+00:00,27.0,0.15,0.0,0.15,0.10000001,200.00003,452.0,20,0.51562984375,False,REGULAR,USD,2025-05-02,2025-04-28,25.280000686645508,CALL,SONY
12,SONY250502C00028000,2025-04-28 19:09:01+00:00,28.0,0.08,0.05,0.15,-0.120000005,-60.0,41.0,1,0.7617211328125001,False,REGULAR,USD,2025-05-02,2025-04-28,25.280000686645508,CALL,SONY
13,SONY250502C00029000,2025-04-28 14:57:43+00:00,29.0,0.15,0.0,0.15,0.10000001,200.00003,11.0,13,0.8828136718749999,False,REGULAR,USD,2025-05-02,2025-04-28,25.280000686645508,CALL,SONY
14,SONY250502C00030000,2025-04-28 14:58:11+00:00,30.0,0.05,0.0,0.05,0.010000002,25.000004,120.0,10,0.8437515624999999,False,REGULAR,USD,2025-05-02,2025-04-28,25.280000686645508,CALL,SONY
15,SONY250502P00019000,2025-04-10 16:29:14+00:00,19.0,0.75,0.0,1.7,0.0,0.0,,2,3.285158037109375,False,REGULAR,USD,2025-05-02,2025-04-28,25.280000686645508,PUT,SONY
16,SONY250502P00020000,2025-04-16 18:58:45+00:00,20.0,0.12,0.0,0.6,0.0,0.0,50.0,183,1.9804688476562502,False,REGULAR,USD,2025-05-02,2025-04-28,25.280000686645508,PUT,SONY
17,SONY250502P00021000,2025-04-17 16:30:48+00:00,21.0,0.15,0.0,0.05,0.0,0.0,10.0,13,0.937500625,False,REGULAR,USD,2025-05-02,2025-04-28,25.280000686645508,PUT,SONY
18,SONY250502P00021500,2025-04-22 13:30:01+00:00,21.5,0.2,0.0,0.05,0.0,0.0,1.0,2,0.8281267187499999,False,REGULAR,USD,2025-05-02,2025-04-28,25.280000686645508,PUT,SONY
19,SONY250502P00022000,2025-04-21 18:31:49+00:00,22.0,0.03,0.0,0.05,-0.17,-85.0,2.0,90,0.73437765625,False,REGULAR,USD,2025-05-02,2025-04-28,25.280000686645508,PUT,SONY
20,SONY250502P00022500,2025-04-21 15:03:45+00:00,22.5,0.25,0.0,0.25,0.0,0.0,,6,0.9179695703125,False,REGULAR,USD,2025-05-02,2025-04-28,25.280000686645508,PUT,SONY
21,SONY250502P00023000,2025-04-25 19:04:51+00:00,23.0,0.05,0.0,0.35,0.0,0.0,22.0,101,0.8789074609374999,False,REGULAR,USD,2025-05-02,2025-04-28,25.280000686645508,PUT,SONY
22,SONY250502P00023500,2025-04-28 18:30:28+00:00,23.5,0.05,0.0,0.1,-0.02,-28.571428,24.0,26,0.507817421875,False,REGULAR,USD,2025-05-02,2025-04-28,25.280000686645508,PUT,SONY
23,SONY250502P00024000,2025-04-28 18:19:57+00:00,24.0,0.13,0.05,0.15,-0.45,-77.58621,11.0,31,0.5625043750000001,False,REGULAR,USD,2025-05-02,2025-04-28,25.280000686645508,PUT,SONY
24,SONY250502P00024500,2025-04-28 14:55:24+00:00,24.5,0.25,0.1,0.45,-0.02000001,-7.4074106,5.0,10,0.5625043750000001,False,REGULAR,USD,2025-05-02,2025-04-28,25.280000686645508,PUT,SONY
25,SONY250502P00025000,2025-04-28 17:05:38+00:00,25.0,0.4,0.25,0.4,-0.099999994,-19.999998,36.0,603,0.5039112109375,False,REGULAR,USD,2025-05-02,2025-04-28,25.280000686645508,PUT,SONY
26,SONY250502P00026000,2025-04-21 18:24:06+00:00,26.0,0.94,0.85,1.2,-1.48,-61.157024,1.0,115,0.5585981640625001,True,REGULAR,USD,2025-05-02,2025-04-28,25.280000686645508,PUT,SONY
33,SONY250509C00025000,2025-04-28 19:20:28+00:00,25.0,0.75,0.0,1.85,0.28,59.574467,5.0,34,0.981445498046875,True,REGULAR,USD,2025-05-09,2025-04-28,25.280000686645508,CALL,SONY
34,SONY250509C00026000,2025-04-28 19:51:58+00:00,26.0,0.35,0.25,0.4,0.11,45.833336,129.0,464,0.39551385742187506,False,REGULAR,USD,2025-05-09,2025-04-28,25.280000686645508,CALL,SONY
